year,stateId,REPRB,RERCB,RETCB
2003,UT,6090.0,2188.0,6359.0
2003,VA,92267.0,8902.0,98976.0
2003,VT,16232.0,1425.0,16233.0
2003,WA,343440.0,25643.0,348997.0
2003,WI,102428.0,8274.0,105269.0
2003,WV,9566.0,2461.0,10995.0
2003,WY,5619.0,612.0,5193.0
2004,AK,8523.0,2801.0,8983.0
2004,AL,220522.0,5913.0,223105.0
2004,AR,88854.0,2967.0,88909.0
2004,AZ,35286.0,8856.0,36383.0
2004,CA,352132.0,54022.0,423563.0
2004,CO,13114.0,5472.0,19744.0
2004,CT,27130.0,7111.0,39906.0
2004,DC,941.0,805.0,941.0
2004,DE,1431.0,1179.0,1432.0
2004,FL,178001.0,32024.0,177742.0
2004,GA,202506.0,10274.0,202376.0
2004,HI,11680.0,1259.0,11698.0
2004,IA,161154.0,5346.0,98090.0
2004,ID,56498.0,1552.0,56199.0
2004,IL,152828.0,18204.0,125050.0
2004,IN,51952.0,10297.0,55154.0
2004,KS,25890.0,4836.0,17119.0
2004,KY,44177.0,5891.0,46223.0
2004,LA,178384.0,4227.0,182515.0
2004,MA,44460.0,12773.0,45170.0
2004,MD,36864.0,6618.0,36899.0
2004,ME,114116.0,3251.0,114122.0
2004,MI,98585.0,16509.0,107972.0
2004,MN,115285.0,9299.0,104620.0
2004,MO,31068.0,10464.0,34348.0
2004,MS,61251.0,3473.0,61297.0
2004,MT,43020.0,1208.0,43153.0
2004,NC,103900.0,11039.0,111731.0
2004,ND,14297.0,1405.0,12511.0
2004,NE,85344.0,3169.0,45858.0
2004,NH,26233.0,2693.0,26237.0
2004,NJ,26835.0,10021.0,27208.0
2004,NM,8017.0,2433.0,7406.0
2004,NV,15071.0,3188.0,18752.0
2004,NY,199633.0,61068.0,224189.0
2004,OH,46444.0,17683.0,61983.0
2004,OK,38618.0,3172.0,38712.0
2004,OR,162061.0,16344.0,164444.0
2004,PA,87507.0,14564.0,95159.0
2004,RI,3807.0,2136.0,4497.0
2004,SC,81271.0,5505.0,81282.0
2004,SD,58958.0,1487.0,35452.0
2004,TN,116421.0,7363.0,111144.0
2004,TX,91491.0,13958.0,94176.0
2004,UT,6322.0,2238.0,6457.0
2004,VA,100504.0,9155.0,107508.0
2004,VT,14122.0,1463.0,14124.0
2004,WA,340085.0,26246.0,342000.0
2004,WI,94977.0,8474.0,94937.0
2004,WV,9458.0,2533.0,10995.0
2004,WY,6445.0,627.0,6050.0
2005,AK,6220.0,969.0,6284.0
2005,AL,212778.0,4682.0,213161.0
2005,AR,92357.0,6023.0,92433.0
2005,AZ,36004.0,10780.0,49956.0
2005,CA,361238.0,40437.0,439339.0
2005,CO,18530.0,7155.0,21105.0
2005,CT,22571.0,3032.0,26015.0
2005,DC,44.0,37.0,260.0
2005,DE,949.0,769.0,1880.0
2005,FL,182550.0,28386.0,185920.0
2005,GA,189871.0,6862.0,191863.0
2005,HI,10784.0,1456.0,12034.0
2005,IA,197979.0,4526.0,107696.0
2005,ID,64817.0,8186.0,66000.0
2005,IL,136545.0,7812.0,107993.0
2005,IN,55702.0,14390.0,60939.0
2005,KS,28222.0,4049.0,20107.0
2005,KY,47933.0,10964.0,55219.0
2005,LA,145968.0,1938.0,146512.0
2005,MA,33905.0,3765.0,40064.0
2005,MD,32418.0,4875.0,37338.0
2005,ME,132727.0,6145.0,133131.0
2005,MI,107180.0,27441.0,121265.0
2005,MN,126930.0,11241.0,108272.0
2005,MO,44917.0,18660.0,47000.0
2005,MS,62678.0,4859.0,62951.0
2005,MT,50835.0,6097.0,51744.0
2005,NC,109727.0,15905.0,111931.0
2005,ND,13110.0,582.0,12557.0
2005,NE,88457.0,2419.0,45336.0
2005,NH,29439.0,3372.0,30635.0
2005,NJ,19511.0,2919.0,28894.0
2005,NM,17746.0,9185.0,17270.0
2005,NV,14926.0,2842.0,18638.0
2005,NY,194959.0,51246.0,203675.0
2005,OH,51006.0,22163.0,70260.0
2005,OK,38418.0,3204.0,42340.0
2005,OR,155361.0,10908.0,159529.0
2005,PA,87643.0,16400.0,93044.0
2005,RI,831.0,634.0,1875.0
2005,SC,84851.0,4122.0,86112.0
2005,SD,72430.0,1295.0,40210.0
2005,TN,105727.0,11601.0,112751.0
2005,TX,101596.0,19443.0,103498.0
2005,UT,7221.0,1985.0,9387.0
2005,VA,117407.0,15809.0,122685.0
2005,VT,16270.0,3965.0,16444.0
2005,WA,329691.0,11503.0,337323.0
2005,WI,132803.0,25382.0,133050.0
2005,WV,17782.0,9352.0,18193.0
2005,WY,9056.0,1952.0,9242.0
2006,AK,5330.0,866.0,5514.0
2006,AL,218965.0,4179.0,219744.0
2006,AR,90859.0,5445.0,90543.0
2006,AZ,36455.0,9915.0,51429.0
2006,CA,388725.0,38204.0,464146.0
2006,CO,28149.0,6413.0,24920.0
2006,CT,22154.0,2850.0,32143.0
2006,DC,42.0,33.0,611.0
2006,DE,858.0,730.0,3607.0
2006,FL,185522.0,28727.0,190759.0
2006,GA,191015.0,6150.0,194102.0
2006,HI,11289.0,1494.0,12819.0
2006,IA,250183.0,4073.0,121841.0
2006,ID,72248.0,7274.0,73414.0
2006,IL,133718.0,7368.0,106647.0
2006,IN,45783.0,13213.0,52408.0
2006,KS,33180.0,3615.0,21906.0
2006,KY,45528.0,9940.0,53194.0
2006,LA,145180.0,1834.0,146066.0
2006,MA,35681.0,3380.0,52343.0
2006,MD,31898.0,4399.0,45719.0
2006,ME,124501.0,5476.0,125129.0
2006,MI,107203.0,24912.0,120109.0
2006,MN,147834.0,10109.0,112712.0
2006,MO,43917.0,16591.0,42248.0
2006,MS,63223.0,4314.0,63631.0
2006,MT,53477.0,5417.0,54572.0
2006,NC,111786.0,14270.0,114873.0
2006,ND,13784.0,577.0,13501.0
2006,NE,95559.0,2187.0,47746.0
2006,NH,23154.0,3004.0,26072.0
2006,NJ,21420.0,2929.0,47140.0
2006,NM,19925.0,8163.0,18925.0
2006,NV,16195.0,2719.0,19830.0
2006,NY,196343.0,45723.0,219256.0
2006,OH,51581.0,19972.0,73079.0
2006,OK,35125.0,2846.0,39644.0
2006,OR,180642.0,9916.0,185689.0
2006,PA,86766.0,14802.0,98779.0
2006,RI,2570.0,572.0,5370.0
2006,SC,88493.0,3729.0,88781.0
2006,SD,91761.0,1184.0,48442.0
2006,TN,92730.0,10313.0,100949.0
2006,TX,106518.0,17466.0,145778.0
2006,UT,7101.0,1768.0,8964.0
2006,VA,110890.0,14204.0,124550.0
2006,VT,17639.0,3530.0,17898.0
2006,WA,387878.0,10220.0,396795.0
2006,WI,133038.0,22603.0,129267.0
2006,WV,16906.0,8303.0,17522.0
2006,WY,8923.0,1732.0,9146.0
2007,AK,5674.0,954.0,5923.0
2007,AL,201934.0,4618.0,202722.0
2007,AR,100787.0,6007.0,100818.0
2007,AZ,40436.0,10800.0,54867.0
2007,CA,328196.0,41341.0,403525.0
2007,CO,34532.0,7098.0,31003.0
2007,CT,21650.0,3172.0,33792.0
2007,DC,46.0,36.0,733.0
2007,DE,1511.0,842.0,4954.0
2007,FL,190783.0,29890.0,198908.0
2007,GA,186860.0,6791.0,191376.0
2007,HI,11350.0,1608.0,13317.0
2007,IA,318499.0,4526.0,152781.0
2007,ID,66117.0,8038.0,67907.0
2007,IL,163268.0,8290.0,125593.0
2007,IN,69522.0,14794.0,64690.0
2007,KS,42163.0,4004.0,28654.0
2007,KY,45452.0,11077.0,55020.0
2007,LA,145147.0,2077.0,146627.0
2007,MA,33035.0,3749.0,54415.0
2007,MD,30176.0,4890.0,47438.0
2007,ME,130786.0,6049.0,131678.0
2007,MI,124816.0,27785.0,132445.0
2007,MN,163737.0,11208.0,131914.0
2007,MO,57634.0,18355.0,54381.0
2007,MS,66060.0,4770.0,64570.0
2007,MT,53921.0,5987.0,55764.0
2007,NC,93807.0,15816.0,98099.0
2007,ND,31526.0,664.0,19887.0
2007,NE,126304.0,2434.0,60567.0
2007,NH,26615.0,3323.0,30245.0
2007,NJ,20010.0,3219.0,52226.0
2007,NM,22012.0,8995.0,21251.0
2007,NV,16231.0,2990.0,20651.0
2007,NY,194800.0,50565.0,223449.0
2007,OH,59329.0,22192.0,81539.0
2007,OK,42494.0,3147.0,50786.0
2007,OR,171426.0,11022.0,176655.0
2007,PA,88952.0,16432.0,104390.0
2007,RI,2731.0,634.0,6349.0
2007,SC,88885.0,4157.0,87814.0
2007,SD,95833.0,1323.0,49723.0
2007,TN,84137.0,11409.0,94661.0
2007,TX,128425.0,19337.0,181517.0
2007,UT,6481.0,1954.0,9680.0
2007,VA,109715.0,15771.0,127713.0
2007,VT,14394.0,3906.0,14767.0
2007,WA,358884.0,11279.0,368526.0
2007,WI,139500.0,25016.0,131522.0
2007,WV,16821.0,9177.0,17670.0
2007,WY,8715.0,1914.0,9356.0
2008,AK,5363.0,1070.0,5577.0
2008,AL,194472.0,5165.0,198327.0
2008,AR,94860.0,6746.0,96285.0
2008,AZ,49583.0,11984.0,64824.0
2008,CA,321700.0,45016.0,397932.0
2008,CO,45794.0,7988.0,43086.0
2008,CT,22675.0,3522.0,32779.0
2008,DC,52.0,41.0,552.0
2008,DE,2933.0,966.0,5770.0
2008,FL,193877.0,31468.0,241209.0
2008,GA,160697.0,7596.0,184537.0
2008,HI,12201.0,1818.0,15622.0
2008,IA,381752.0,5084.0,181596.0
2008,ID,71339.0,9025.0,70656.0
2008,IL,183743.0,9352.0,144679.0
2008,IN,127415.0,16707.0,94961.0
2008,KS,73864.0,4484.0,46821.0
2008,KY,48672.0,12477.0,59129.0
2008,LA,102917.0,2357.0,107866.0
2008,MA,35197.0,4204.0,53025.0
2008,MD,32102.0,5493.0,47433.0
2008,ME,153013.0,6798.0,157201.0
2008,MI,136611.0,31229.0,148718.0
2008,MN,186228.0,12610.0,146841.0
2008,MO,75450.0,20552.0,69737.0
2008,MS,50044.0,5339.0,50436.0
2008,MT,54880.0,6691.0,57181.0
2008,NC,123468.0,17756.0,147617.0
2008,ND,39739.0,766.0,24528.0
2008,NE,173420.0,2736.0,81198.0
2008,NH,29295.0,3722.0,33042.0
2008,NJ,22398.0,3493.0,49654.0
2008,NM,22764.0,10058.0,24091.0
2008,NV,16536.0,3310.0,23153.0
2008,NY,219108.0,56596.0,248382.0
2008,OH,108120.0,24946.0,113691.0
2008,OK,35640.0,3522.0,48202.0
2008,OR,180012.0,12299.0,184457.0
2008,PA,96738.0,18437.0,126094.0
2008,RI,2913.0,714.0,6254.0
2008,SC,89306.0,4682.0,99635.0
2008,SD,124231.0,1624.0,61804.0
2008,TN,98738.0,12774.0,113354.0
2008,TX,195709.0,21661.0,239809.0
2008,UT,7855.0,2181.0,11695.0
2008,VA,111389.0,17690.0,134348.0
2008,VT,17337.0,4389.0,19132.0
2008,WA,358529.0,12620.0,374417.0
2008,WI,164923.0,28033.0,146450.0
2008,WV,18843.0,10271.0,23022.0
2008,WY,10120.0,2188.0,10894.0
2009,AK,7238.0,2226.0,7464.0
2009,AL,184955.0,6812.0,194818.0
2009,AR,99078.0,10319.0,104270.0
2009,AZ,39494.0,5829.0,54870.0
2009,CA,340985.0,54136.0,419880.0
2009,CO,47462.0,9893.0,45676.0
2009,CT,26126.0,6748.0,38278.0
2009,DC,35.0,26.0,607.0
2009,DE,3543.0,1704.0,6605.0
2009,FL,212166.0,44459.0,271457.0
2009,GA,174672.0,12704.0,199864.0
2009,HI,12213.0,2057.0,16109.0
2009,IA,494557.0,5963.0,236137.0
2009,ID,65792.0,3993.0,67562.0
2009,IL,232230.0,16814.0,167385.0
2009,IN,145408.0,15517.0,106577.0
2009,KS,72817.0,4674.0,48410.0
2009,KY,51775.0,15666.0,63979.0
2009,LA,99294.0,3248.0,111387.0
2009,MA,41546.0,10522.0,61283.0
2009,MD,36398.0,10567.0,54631.0
2009,ME,119573.0,14478.0,124882.0
2009,MI,121038.0,22774.0,139130.0
2009,MN,225619.0,15117.0,166627.0
2009,MO,86576.0,26451.0,77365.0
2009,MS,55625.0,5551.0,56832.0
2009,MT,48228.0,3275.0,50885.0
2009,NC,115960.0,17882.0,147000.0
2009,ND,56759.0,920.0,35867.0
2009,NE,173659.0,2881.0,81781.0
2009,NH,34299.0,8344.0,38836.0
2009,NJ,32290.0,12993.0,64830.0
2009,NM,19439.0,7105.0,21700.0
2009,NV,19475.0,3035.0,26987.0
2009,NY,180061.0,20796.0,219834.0
2009,OH,93640.0,23683.0,111222.0
2009,OK,41925.0,5548.0,52897.0
2009,OR,183792.0,17438.0,191183.0
2009,PA,105012.0,25894.0,141945.0
2009,RI,3517.0,1455.0,7370.0
2009,SC,88228.0,4501.0,107059.0
2009,SD,148574.0,2091.0,75313.0
2009,TN,114074.0,7871.0,127275.0
2009,TX,171070.0,14094.0,219216.0
2009,UT,7859.0,1132.0,12273.0
2009,VA,105849.0,17316.0,135491.0
2009,VT,22055.0,8652.0,24676.0
2009,WA,347175.0,17748.0,368148.0
2009,WI,156274.0,21102.0,138138.0
2009,WV,29960.0,17980.0,35741.0
2009,WY,13740.0,1196.0,14767.0
2010,AK,7793.0,2383.0,7977.0
2010,AL,187020.0,7308.0,210917.0
2010,AR,103007.0,11103.0,115397.0
2010,AZ,40851.0,6293.0,56944.0
2010,CA,370497.0,57789.0,492956.0
2010,CO,50632.0,10661.0,49451.0
2010,CT,27675.0,7210.0,40862.0
2010,DC,62.0,39.0,1070.0
2010,DE,3762.0,1855.0,7679.0
2010,FL,228463.0,46975.0,287958.0
2010,GA,199387.0,13627.0,226153.0
2010,HI,11494.0,2167.0,14451.0
2010,IA,554423.0,6416.0,270862.0
2010,ID,72555.0,4280.0,70914.0
2010,IL,269161.0,18077.0,187252.0
2010,IN,184107.0,16814.0,126797.0
2010,KS,81821.0,5020.0,53570.0
2010,KY,54435.0,16885.0,68142.0
2010,LA,106239.0,3532.0,127408.0
2010,MA,43902.0,11283.0,68551.0
2010,MD,38022.0,11362.0,61233.0
2010,ME,131655.0,15526.0,136581.0
2010,MI,138194.0,24609.0,149986.0
2010,MN,255313.0,16258.0,189230.0
2010,MO,86793.0,28385.0,85120.0
2010,MS,63661.0,5954.0,74760.0
2010,MT,49138.0,3507.0,51577.0
2010,NC,128088.0,19215.0,159532.0
2010,ND,70208.0,1010.0,45071.0
2010,NE,269408.0,3104.0,122683.0
2010,NH,35279.0,8952.0,41340.0
2010,NJ,34835.0,13958.0,71776.0
2010,NM,20544.0,7622.0,26796.0
2010,NV,20517.0,3206.0,28045.0
2010,NY,187869.0,22294.0,227403.0
2010,OH,122602.0,25512.0,126291.0
2010,OK,54040.0,5950.0,66382.0
2010,OR,179846.0,18645.0,187672.0
2010,PA,132136.0,27896.0,163922.0
2010,RI,3662.0,1561.0,7118.0
2010,SC,100289.0,4857.0,119331.0
2010,SD,167998.0,2245.0,87016.0
2010,TN,114582.0,8450.0,125043.0
2010,TX,215167.0,15188.0,283429.0
2010,UT,8649.0,1218.0,13743.0
2010,VA,101276.0,18595.0,134229.0
2010,VT,23770.0,9279.0,26167.0
2010,WA,358833.0,19039.0,376536.0
2010,WI,183902.0,22654.0,165909.0
2010,WV,31345.0,19283.0,37585.0
2010,WY,17672.0,1281.0,18860.0
2011,AK,7523.0,2361.0,8147.0
2011,AL,199843.0,7092.0,223966.0
2011,AR,106324.0,10772.0,116471.0
2011,AZ,49678.0,6484.0,66796.0
2011,CA,422243.0,57752.0,541230.0
2011,CO,58618.0,10408.0,60203.0
2011,CT,26961.0,7054.0,39579.0
2011,DC,155.0,99.0,1174.0
2011,DE,3909.0,1807.0,7600.0
2011,FL,225550.0,46990.0,286493.0
2011,GA,201314.0,13237.0,229634.0
2011,HI,11781.0,2293.0,15591.0
2011,IA,595539.0,6440.0,280133.0
2011,ID,85405.0,4174.0,84613.0
2011,IL,273328.0,17601.0,193736.0
2011,IN,199631.0,16317.0,132741.0
2011,KS,85012.0,5302.0,57930.0
2011,KY,59783.0,16380.0,71725.0
2011,LA,113019.0,3447.0,128492.0
2011,MA,44953.0,10981.0,69123.0
2011,MD,39735.0,11039.0,62268.0
2011,ME,132020.0,15067.0,137230.0
2011,MI,150591.0,23900.0,165125.0
2011,MN,262962.0,15780.0,194486.0
2011,MO,88207.0,27533.0,81460.0
2011,MS,66400.0,6207.0,75573.0
2011,MT,52967.0,3505.0,56099.0
2011,NC,132128.0,18651.0,163785.0
2011,ND,83064.0,980.0,53464.0
2011,NE,281007.0,3552.0,127726.0
2011,NH,35579.0,8688.0,41474.0
2011,NJ,34455.0,13791.0,70167.0
2011,NM,20529.0,7536.0,27820.0
2011,NV,20779.0,3150.0,28572.0
2011,NY,204683.0,22160.0,243937.0
2011,OH,135329.0,24762.0,134243.0
2011,OK,56106.0,5773.0,69912.0
2011,OR,220185.0,18218.0,229596.0
2011,PA,146121.0,27191.0,182675.0
2011,RI,3568.0,1624.0,6795.0
2011,SC,107698.0,4713.0,126072.0
2011,SD,175625.0,2705.0,95870.0
2011,TN,118234.0,8197.0,130586.0
2011,TX,248954.0,14797.0,328303.0
2011,UT,10899.0,1344.0,17797.0
2011,VA,97264.0,18067.0,128379.0
2011,VT,21305.0,9013.0,23772.0
2011,WA,445171.0,19236.0,461703.0
2011,WI,187201.0,21991.0,165350.0
2011,WV,31102.0,18707.0,37425.0
2011,WY,23567.0,1231.0,25020.0
2012,AK,7954.0,1970.0,7989.0
2012,AL,196813.0,5961.0,220573.0
2012,AR,100792.0,9193.0,111934.0
2012,AZ,43953.0,6436.0,60623.0
2012,CA,377749.0,52834.0,495642.0
2012,CO,57694.0,8930.0,60524.0
2012,CT,24732.0,6085.0,36818.0
2012,DC,126.0,61.0,935.0
2012,DE,3184.0,1625.0,6743.0
2012,FL,220549.0,45754.0,284898.0
2012,GA,192835.0,11188.0,224059.0
2012,HI,11967.0,2559.0,15301.0
2012,IA,586826.0,5384.0,280227.0
2012,ID,77725.0,3514.0,77809.0
2012,IL,276973.0,15380.0,194273.0
2012,IN,175193.0,14506.0,122421.0
2012,KS,81664.0,4255.0,58263.0
2012,KY,53967.0,14110.0,65895.0
2012,LA,111635.0,3159.0,126485.0
2012,MA,42365.0,9301.0,65704.0
2012,MD,35927.0,9398.0,58471.0
2012,ME,129106.0,12644.0,134375.0
2012,MI,147926.0,21020.0,165146.0
2012,MN,252838.0,13468.0,193188.0
2012,MO,79725.0,23116.0,72612.0
2012,MS,79599.0,4980.0,88537.0
2012,MT,47751.0,2918.0,51194.0
2012,NC,129293.0,15846.0,162733.0
2012,ND,80223.0,938.0,52191.0
2012,NE,257929.0,2771.0,117463.0
2012,NH,35691.0,7284.0,41332.0
2012,NJ,35246.0,12160.0,69207.0
2012,NM,20199.0,6323.0,27872.0
2012,NV,23286.0,2926.0,30416.0
2012,NY,190141.0,18668.0,229778.0
2012,OH,131203.0,21321.0,134404.0
2012,OK,62854.0,4836.0,78764.0
2012,OR,218619.0,15566.0,227925.0
2012,PA,140410.0,23229.0,175668.0
2012,RI,2848.0,1316.0,5900.0
2012,SC,111031.0,4089.0,130282.0
2012,SD,166503.0,2107.0,89886.0
2012,TN,115354.0,6902.0,130018.0
2012,TX,260258.0,12886.0,332011.0
2012,UT,10017.0,1073.0,17032.0
2012,VA,95913.0,15377.0,127920.0
2012,VT,18502.0,7578.0,21033.0
2012,WA,433359.0,15760.0,450509.0
2012,WI,180607.0,18559.0,159237.0
2012,WV,28273.0,15653.0,34793.0
2012,WY,21644.0,1055.0,23353.0
2013,AK,8940.0,2539.0,9242.0
2013,AL,234604.0,7730.0,257785.0
2013,AR,105035.0,11734.0,116070.0
2013,AZ,41822.0,7712.0,62524.0
2013,CA,399975.0,65030.0,554027.0
2013,CO,64606.0,11527.0,68186.0
2013,CT,27138.0,7705.0,40035.0
2013,DC,145.0,72.0,1015.0
2013,DE,3151.0,1980.0,6967.0
2013,FL,230795.0,50290.0,298471.0
2013,GA,225463.0,14422.0,260596.0
2013,HI,14827.0,3116.0,18041.0
2013,IA,605138.0,6856.0,289684.0
2013,ID,72903.0,4540.0,73263.0
2013,IL,295603.0,19120.0,208627.0
2013,IN,189778.0,17725.0,133966.0
2013,KS,96294.0,5455.0,75066.0
2013,KY,60523.0,17830.0,76322.0
2013,LA,133651.0,3908.0,144822.0
2013,MA,46887.0,12111.0,72357.0
2013,MD,39613.0,12103.0,64565.0
2013,ME,133397.0,16454.0,140024.0
2013,MI,162684.0,25979.0,182869.0
2013,MN,251990.0,17191.0,191780.0
2013,MO,95636.0,30099.0,83292.0
2013,MS,64692.0,6443.0,76894.0
2013,MT,44604.0,3770.0,48249.0
2013,NC,147553.0,20320.0,183546.0
2013,ND,80205.0,1060.0,53056.0
2013,NE,260223.0,3459.0,120479.0
2013,NH,41707.0,9483.0,47861.0
2013,NJ,39754.0,15279.0,76177.0
2013,NM,22757.0,8222.0,29494.0
2013,NV,27202.0,3448.0,34753.0
2013,NY,204370.0,23898.0,241635.0
2013,OH,144431.0,26967.0,149023.0
2013,OK,83210.0,6298.0,96281.0
2013,OR,213316.0,19834.0,221913.0
2013,PA,162543.0,29671.0,197364.0
2013,RI,2580.0,1688.0,5983.0
2013,SC,114914.0,5129.0,137204.0
2013,SD,167188.0,2550.0,87595.0
2013,TN,133045.0,8934.0,149383.0
2013,TX,276079.0,16221.0,359700.0
2013,UT,8676.0,1365.0,16506.0
2013,VA,110612.0,19679.0,144738.0
2013,VT,23746.0,9863.0,26577.0
2013,WA,405957.0,20433.0,420843.0
2013,WI,184552.0,23964.0,167004.0
2013,WV,34686.0,20403.0,41896.0
2013,WY,21583.0,1355.0,23277.0
2014,AK,9480.0,2568.0,12452.0
2014,AL,213006.0,7823.0,236151.0
2014,AR,103703.0,11867.0,115500.0
2014,AZ,54242.0,8384.0,73811.0
2014,CA,407848.0,69155.0,560848.0
2014,CO,67511.0,11841.0,71763.0
2014,CT,29188.0,7894.0,41985.0
2014,DC,158.0,79.0,1127.0
2014,DE,3456.0,2012.0,7295.0
2014,FL,227832.0,51232.0,294522.0
2014,GA,247171.0,14601.0,277119.0
2014,HI,15174.0,3434.0,18747.0
2014,IA,622027.0,6952.0,301879.0
2014,ID,83526.0,4594.0,83287.0
2014,IL,306069.0,19347.0,215357.0
2014,IN,202728.0,17897.0,138689.0
2014,KS,113440.0,5518.0,85579.0
2014,KY,62461.0,18024.0,77402.0
2014,LA,162543.0,4083.0,166094.0
2014,MA,49666.0,12493.0,74701.0
2014,MD,39201.0,12400.0,63530.0
2014,ME,128587.0,16654.0,135275.0
2014,MI,169113.0,26253.0,187932.0
2014,MN,277897.0,17396.0,211431.0
2014,MO,101235.0,30535.0,87044.0
2014,MS,64555.0,6519.0,78041.0
2014,MT,52018.0,3814.0,55616.0
2014,NC,140087.0,20574.0,175197.0
2014,ND,85175.0,1067.0,57967.0
2014,NE,283984.0,3496.0,132152.0
2014,NH,44518.0,9606.0,50712.0
2014,NJ,42333.0,15748.0,79251.0
2014,NM,23315.0,8358.0,29756.0
2014,NV,27666.0,3552.0,36352.0
2014,NY,212086.0,24485.0,251855.0
2014,OH,156342.0,27270.0,152610.0
2014,OK,81514.0,6374.0,96417.0
2014,OR,222513.0,20116.0,232220.0
2014,PA,157635.0,30036.0,192757.0
2014,RI,4208.0,1708.0,7689.0
2014,SC,121280.0,5188.0,142830.0
2014,SD,173960.0,2572.0,92365.0
2014,TN,123812.0,9039.0,139694.0
2014,TX,296615.0,16496.0,385070.0
2014,UT,10930.0,1405.0,18376.0
2014,VA,129928.0,19923.0,161454.0
2014,VT,23421.0,10010.0,26147.0
2014,WA,411829.0,20716.0,428271.0
2014,WI,191505.0,24253.0,170579.0
2014,WV,33573.0,20649.0,40725.0
2014,WY,21967.0,1370.0,23842.0
2015,AK,13599.0,5996.0,13619.0
2015,AL,200689.0,2301.0,226149.0
2015,AR,96786.0,7329.0,108228.0
2015,AZ,59093.0,9609.0,79229.0
2015,CA,391307.0,52144.0,564459.0
2015,CO,69069.0,12981.0,76213.0
2015,CT,30165.0,8855.0,43698.0
2015,DC,632.0,56.0,1640.0
2015,DE,2729.0,1427.0,6957.0
2015,FL,220076.0,35108.0,290074.0
2015,GA,250572.0,4172.0,281970.0
2015,HI,15204.0,3299.0,19675.0
2015,IA,655375.0,5776.0,318443.0
2015,ID,87819.0,12125.0,88853.0
2015,IL,290705.0,9208.0,205971.0
2015,IN,212230.0,16489.0,143442.0
2015,KS,112288.0,4199.0,84838.0
2015,KY,55147.0,10555.0,69247.0
2015,LA,147818.0,2290.0,151480.0
2015,MA,48868.0,11588.0,75073.0
2015,MD,32750.0,6955.0,58334.0
2015,ME,133762.0,24743.0,140942.0
2015,MI,185784.0,42432.0,202084.0
2015,MN,282999.0,18917.0,215727.0
2015,MO,89187.0,18692.0,79173.0
2015,MS,60409.0,1584.0,74213.0
2015,MT,54987.0,11016.0,59441.0
2015,NC,133363.0,11452.0,170230.0
2015,ND,90946.0,1056.0,58988.0
2015,NE,288409.0,2923.0,135818.0
2015,NH,51195.0,14069.0,57464.0
2015,NJ,32843.0,6579.0,69235.0
2015,NM,21304.0,9258.0,31417.0
2015,NV,30886.0,3620.0,40767.0
2015,NY,227757.0,39677.0,267163.0
2015,OH,154186.0,24478.0,146779.0
2015,OK,88563.0,4028.0,104506.0
2015,OR,213447.0,22559.0,226237.0
2015,PA,163338.0,37280.0,198268.0
2015,RI,4646.0,1938.0,8229.0
2015,SC,113404.0,2553.0,136029.0
2015,SD,182086.0,2671.0,94662.0
2015,TN,124355.0,7911.0,139263.0
2015,TX,308833.0,5427.0,398889.0
2015,UT,12608.0,3376.0,22403.0
2015,VA,130604.0,15650.0,162074.0
2015,VT,29752.0,15168.0,32506.0
2015,WA,396565.0,23647.0,416372.0
2015,WI,200504.0,30184.0,177132.0
2015,WV,21627.0,9609.0,28681.0
2015,WY,22549.0,4253.0,25056.0
2016,AK,14509.0,6500.0,15615.0
2016,AL,189860.0,1932.0,218668.0
2016,AR,94512.0,6114.0,106939.0
2016,AZ,62336.0,9806.0,85895.0
2016,CA,462264.0,56441.0,645587.0
2016,CO,77879.0,12187.0,87203.0
2016,CT,30864.0,6868.0,44486.0
2016,DC,922.0,85.0,2008.0
2016,DE,2383.0,1281.0,6875.0
2016,FL,219892.0,35529.0,286497.0
2016,GA,256482.0,4030.0,272380.0
2016,HI,16893.0,3624.0,21675.0
2016,IA,679318.0,4962.0,330249.0
2016,ID,83218.0,11305.0,85045.0
2016,IL,311818.0,8585.0,213268.0
2016,IN,225053.0,16082.0,151409.0
2016,KS,123462.0,3670.0,96781.0
2016,KY,56552.0,9468.0,71453.0
2016,LA,175201.0,2177.0,168655.0
2016,MA,49363.0,10156.0,76800.0
2016,MD,32824.0,6465.0,58363.0
2016,ME,114572.0,17137.0,122754.0
2016,MI,179844.0,34913.0,197792.0
2016,MN,286182.0,16073.0,217860.0
2016,MO,90837.0,16363.0,79283.0
2016,MS,78099.0,1469.0,76933.0
2016,MT,56933.0,11311.0,61653.0
2016,NC,152881.0,9975.0,175777.0
2016,ND,103943.0,1176.0,67080.0
2016,NE,303787.0,2765.0,141423.0
2016,NH,46807.0,10394.0,53361.0
2016,NJ,33453.0,6640.0,72286.0
2016,NM,27558.0,9566.0,37525.0
2016,NV,36292.0,4059.0,47415.0
2016,NY,227550.0,33100.0,268705.0
2016,OH,155499.0,21799.0,148002.0
2016,OK,111740.0,3103.0,128552.0
2016,OR,223209.0,22901.0,238210.0
2016,PA,160530.0,30760.0,194704.0
2016,RI,4276.0,1541.0,7843.0
2016,SC,117849.0,2363.0,137132.0
2016,SD,187695.0,2283.0,99457.0
2016,TN,113585.0,7129.0,130252.0
2016,TX,360015.0,5095.0,471877.0
2016,UT,17504.0,3699.0,28557.0
2016,VA,130902.0,14200.0,158492.0
2016,VT,27085.0,12738.0,30155.0
2016,WA,427449.0,25906.0,445992.0
